id,cwe,cwe_name,label,code
VULN-CWE416-003,CWE-416,Use After Free,1,"
struct Session_2* create_and_cleanup_2() {
    struct Session_2 *s = (struct Session_2*)malloc(sizeof(struct Session_2));
    free(s);
    // Dangling pointer dereference after free
    s->id = 2;
    return s;
}
"
SEC-CWE416-003,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_2(struct Session_2 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-004,CWE-416,Use After Free,1,"
struct Session_3* create_and_cleanup_3() {
    struct Session_3 *s = (struct Session_3*)malloc(sizeof(struct Session_3));
    free(s);
    // Dangling pointer dereference after free
    s->id = 3;
    return s;
}
"
SEC-CWE416-004,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_3(struct Session_3 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-005,CWE-416,Use After Free,1,"
struct Session_4* create_and_cleanup_4() {
    struct Session_4 *s = (struct Session_4*)malloc(sizeof(struct Session_4));
    free(s);
    // Dangling pointer dereference after free
    s->id = 4;
    return s;
}
"
SEC-CWE416-005,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_4(struct Session_4 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-006,CWE-416,Use After Free,1,"
struct Session_5* create_and_cleanup_5() {
    struct Session_5 *s = (struct Session_5*)malloc(sizeof(struct Session_5));
    free(s);
    // Dangling pointer dereference after free
    s->id = 5;
    return s;
}
"
SEC-CWE416-006,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_5(struct Session_5 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-007,CWE-416,Use After Free,1,"
struct Session_6* create_and_cleanup_6() {
    struct Session_6 *s = (struct Session_6*)malloc(sizeof(struct Session_6));
    free(s);
    // Dangling pointer dereference after free
    s->id = 6;
    return s;
}
"
SEC-CWE416-007,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_6(struct Session_6 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-008,CWE-416,Use After Free,1,"
struct Session_7* create_and_cleanup_7() {
    struct Session_7 *s = (struct Session_7*)malloc(sizeof(struct Session_7));
    free(s);
    // Dangling pointer dereference after free
    s->id = 7;
    return s;
}
"
SEC-CWE416-008,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_7(struct Session_7 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-009,CWE-416,Use After Free,1,"
struct Session_8* create_and_cleanup_8() {
    struct Session_8 *s = (struct Session_8*)malloc(sizeof(struct Session_8));
    free(s);
    // Dangling pointer dereference after free
    s->id = 8;
    return s;
}
"
SEC-CWE416-009,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_8(struct Session_8 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-010,CWE-416,Use After Free,1,"
struct Session_9* create_and_cleanup_9() {
    struct Session_9 *s = (struct Session_9*)malloc(sizeof(struct Session_9));
    free(s);
    // Dangling pointer dereference after free
    s->id = 9;
    return s;
}
"
SEC-CWE416-010,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_9(struct Session_9 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-011,CWE-416,Use After Free,1,"
struct Session_10* create_and_cleanup_10() {
    struct Session_10 *s = (struct Session_10*)malloc(sizeof(struct Session_10));
    free(s);
    // Dangling pointer dereference after free
    s->id = 10;
    return s;
}
"
SEC-CWE416-011,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_10(struct Session_10 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-012,CWE-416,Use After Free,1,"
struct Session_11* create_and_cleanup_11() {
    struct Session_11 *s = (struct Session_11*)malloc(sizeof(struct Session_11));
    free(s);
    // Dangling pointer dereference after free
    s->id = 11;
    return s;
}
"
SEC-CWE416-012,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_11(struct Session_11 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-013,CWE-416,Use After Free,1,"
struct Session_12* create_and_cleanup_12() {
    struct Session_12 *s = (struct Session_12*)malloc(sizeof(struct Session_12));
    free(s);
    // Dangling pointer dereference after free
    s->id = 12;
    return s;
}
"
SEC-CWE416-013,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_12(struct Session_12 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-014,CWE-416,Use After Free,1,"
struct Session_13* create_and_cleanup_13() {
    struct Session_13 *s = (struct Session_13*)malloc(sizeof(struct Session_13));
    free(s);
    // Dangling pointer dereference after free
    s->id = 13;
    return s;
}
"
SEC-CWE416-014,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_13(struct Session_13 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-015,CWE-416,Use After Free,1,"
struct Session_14* create_and_cleanup_14() {
    struct Session_14 *s = (struct Session_14*)malloc(sizeof(struct Session_14));
    free(s);
    // Dangling pointer dereference after free
    s->id = 14;
    return s;
}
"
SEC-CWE416-015,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_14(struct Session_14 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-016,CWE-416,Use After Free,1,"
struct Session_15* create_and_cleanup_15() {
    struct Session_15 *s = (struct Session_15*)malloc(sizeof(struct Session_15));
    free(s);
    // Dangling pointer dereference after free
    s->id = 15;
    return s;
}
"
SEC-CWE416-016,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_15(struct Session_15 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-017,CWE-416,Use After Free,1,"
struct Session_16* create_and_cleanup_16() {
    struct Session_16 *s = (struct Session_16*)malloc(sizeof(struct Session_16));
    free(s);
    // Dangling pointer dereference after free
    s->id = 16;
    return s;
}
"
SEC-CWE416-017,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_16(struct Session_16 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-018,CWE-416,Use After Free,1,"
struct Session_17* create_and_cleanup_17() {
    struct Session_17 *s = (struct Session_17*)malloc(sizeof(struct Session_17));
    free(s);
    // Dangling pointer dereference after free
    s->id = 17;
    return s;
}
"
SEC-CWE416-018,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_17(struct Session_17 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-019,CWE-416,Use After Free,1,"
struct Session_18* create_and_cleanup_18() {
    struct Session_18 *s = (struct Session_18*)malloc(sizeof(struct Session_18));
    free(s);
    // Dangling pointer dereference after free
    s->id = 18;
    return s;
}
"
SEC-CWE416-019,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_18(struct Session_18 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-020,CWE-416,Use After Free,1,"
struct Session_19* create_and_cleanup_19() {
    struct Session_19 *s = (struct Session_19*)malloc(sizeof(struct Session_19));
    free(s);
    // Dangling pointer dereference after free
    s->id = 19;
    return s;
}
"
SEC-CWE416-020,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_19(struct Session_19 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-021,CWE-416,Use After Free,1,"
struct Session_20* create_and_cleanup_20() {
    struct Session_20 *s = (struct Session_20*)malloc(sizeof(struct Session_20));
    free(s);
    // Dangling pointer dereference after free
    s->id = 20;
    return s;
}
"
SEC-CWE416-021,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_20(struct Session_20 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-022,CWE-416,Use After Free,1,"
struct Session_21* create_and_cleanup_21() {
    struct Session_21 *s = (struct Session_21*)malloc(sizeof(struct Session_21));
    free(s);
    // Dangling pointer dereference after free
    s->id = 21;
    return s;
}
"
SEC-CWE416-022,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_21(struct Session_21 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-023,CWE-416,Use After Free,1,"
struct Session_22* create_and_cleanup_22() {
    struct Session_22 *s = (struct Session_22*)malloc(sizeof(struct Session_22));
    free(s);
    // Dangling pointer dereference after free
    s->id = 22;
    return s;
}
"
SEC-CWE416-023,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_22(struct Session_22 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-024,CWE-416,Use After Free,1,"
struct Session_23* create_and_cleanup_23() {
    struct Session_23 *s = (struct Session_23*)malloc(sizeof(struct Session_23));
    free(s);
    // Dangling pointer dereference after free
    s->id = 23;
    return s;
}
"
SEC-CWE416-024,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_23(struct Session_23 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-025,CWE-416,Use After Free,1,"
struct Session_24* create_and_cleanup_24() {
    struct Session_24 *s = (struct Session_24*)malloc(sizeof(struct Session_24));
    free(s);
    // Dangling pointer dereference after free
    s->id = 24;
    return s;
}
"
SEC-CWE416-025,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_24(struct Session_24 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-026,CWE-416,Use After Free,1,"
struct Session_25* create_and_cleanup_25() {
    struct Session_25 *s = (struct Session_25*)malloc(sizeof(struct Session_25));
    free(s);
    // Dangling pointer dereference after free
    s->id = 25;
    return s;
}
"
SEC-CWE416-026,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_25(struct Session_25 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-027,CWE-416,Use After Free,1,"
struct Session_26* create_and_cleanup_26() {
    struct Session_26 *s = (struct Session_26*)malloc(sizeof(struct Session_26));
    free(s);
    // Dangling pointer dereference after free
    s->id = 26;
    return s;
}
"
SEC-CWE416-027,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_26(struct Session_26 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-028,CWE-416,Use After Free,1,"
struct Session_27* create_and_cleanup_27() {
    struct Session_27 *s = (struct Session_27*)malloc(sizeof(struct Session_27));
    free(s);
    // Dangling pointer dereference after free
    s->id = 27;
    return s;
}
"
SEC-CWE416-028,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_27(struct Session_27 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-029,CWE-416,Use After Free,1,"
struct Session_28* create_and_cleanup_28() {
    struct Session_28 *s = (struct Session_28*)malloc(sizeof(struct Session_28));
    free(s);
    // Dangling pointer dereference after free
    s->id = 28;
    return s;
}
"
SEC-CWE416-029,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_28(struct Session_28 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-030,CWE-416,Use After Free,1,"
struct Session_29* create_and_cleanup_29() {
    struct Session_29 *s = (struct Session_29*)malloc(sizeof(struct Session_29));
    free(s);
    // Dangling pointer dereference after free
    s->id = 29;
    return s;
}
"
SEC-CWE416-030,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_29(struct Session_29 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-031,CWE-416,Use After Free,1,"
struct Session_30* create_and_cleanup_30() {
    struct Session_30 *s = (struct Session_30*)malloc(sizeof(struct Session_30));
    free(s);
    // Dangling pointer dereference after free
    s->id = 30;
    return s;
}
"
SEC-CWE416-031,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_30(struct Session_30 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-032,CWE-416,Use After Free,1,"
struct Session_31* create_and_cleanup_31() {
    struct Session_31 *s = (struct Session_31*)malloc(sizeof(struct Session_31));
    free(s);
    // Dangling pointer dereference after free
    s->id = 31;
    return s;
}
"
SEC-CWE416-032,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_31(struct Session_31 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-033,CWE-416,Use After Free,1,"
struct Session_32* create_and_cleanup_32() {
    struct Session_32 *s = (struct Session_32*)malloc(sizeof(struct Session_32));
    free(s);
    // Dangling pointer dereference after free
    s->id = 32;
    return s;
}
"
SEC-CWE416-033,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_32(struct Session_32 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-034,CWE-416,Use After Free,1,"
struct Session_33* create_and_cleanup_33() {
    struct Session_33 *s = (struct Session_33*)malloc(sizeof(struct Session_33));
    free(s);
    // Dangling pointer dereference after free
    s->id = 33;
    return s;
}
"
SEC-CWE416-034,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_33(struct Session_33 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-035,CWE-416,Use After Free,1,"
struct Session_34* create_and_cleanup_34() {
    struct Session_34 *s = (struct Session_34*)malloc(sizeof(struct Session_34));
    free(s);
    // Dangling pointer dereference after free
    s->id = 34;
    return s;
}
"
SEC-CWE416-035,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_34(struct Session_34 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-036,CWE-416,Use After Free,1,"
struct Session_35* create_and_cleanup_35() {
    struct Session_35 *s = (struct Session_35*)malloc(sizeof(struct Session_35));
    free(s);
    // Dangling pointer dereference after free
    s->id = 35;
    return s;
}
"
SEC-CWE416-036,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_35(struct Session_35 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
VULN-CWE416-037,CWE-416,Use After Free,1,"
struct Session_36* create_and_cleanup_36() {
    struct Session_36 *s = (struct Session_36*)malloc(sizeof(struct Session_36));
    free(s);
    // Dangling pointer dereference after free
    s->id = 36;
    return s;
}
"
SEC-CWE416-037,CWE-416,Safe Free and Reset Pointer,0,"
void cleanup_session_safe_36(struct Session_36 **s_ptr) {
    if (s_ptr == NULL || *s_ptr == NULL) return;
    free(*s_ptr);
    *s_ptr = NULL; // Prevent dangling pointer
}
"
